route_id,agency_id,route_short_name,route_long_name,route_desc,route_type
6_728,2,"728","","HENRYKÓW-UROCZE HENRYKÓW-UROCZE - Henryków-Urocze/Społeczna - Złotokłos/3 Maja - Szczaki/Mrokowska - Warszawianka/Rejonowa - Mroków/al. Krakowska - Jabłonowo/al. Krakowska - Wólka Kosowska/al. Krakowska - Marysin/al. Krakowska - Łazy/al. Krakowska - Sękocin-Las/Słoneczna - Sękocin-Las/al. Krakowska - Sękocin Stary/al. Krakowska - Sękocin Nowy/al. Krakowska - Janki/al. Krakowska - Falenty/al. Krakowska - Raszyn/al. Krakowska - al. Krakowska - P+R AL. KRAKOWSKA|P+R AL. KRAKOWSKA - Raszyn/al. Krakowska - Falenty/al. Krakowska - Janki/al. Krakowska - Sękocin Nowy/al. Krakowska - Sękocin Stary/al. Krakowska - Sękocin-Las/al. Krakowska - Łazy/al. Krakowska - Marysin/al. Krakowska - Wólka Kosowska/al. Krakowska - Jabłonowo/al. Krakowska - Mroków/al. Krakowska - Mroków/Rejonowa - Warszawianka/Rejonowa - Szczaki/Mrokowska - Złotokłos/3 Maja - Henryków-Urocze/Społeczna - HENRYKÓW-UROCZE HENRYKÓW-UROCZE",3
6_729,2,"729","","ZABORÓW ZABORÓW-SZKOŁA - Zaborów/Stołeczna - Wyględy/Topolowa - Wiktorów/Topolowa - Wólka/Parkowa - Mariew/Kwiatowa - Mariew/Spacerowa - Borzęcin Duży/Spacerowa - Borzęcin Duży/Warszawska - Wierzbin/Warszawska - Wojcieszyn/Warszawska - Wojcieszyn/Trakt Królewski - Koczargi Stare/Klonowa - Koczargi Stare/Akacjowa - Lipków/Akacjowa - Lipków/Paschalisa-Jakubowicza - Zielonki/Sportowa - Zielonki/Warszawska - Stare Babice/Warszawska - Stare Babice/Rynek - Stare Babice/Dobrzańskiego „Hubala” - Latchorzew/Dobrzańskiego „Hubala” - Dobrzańskiego „Hubala” - Blizne Łaszczyńskiego/Łaszczyńskiego - Blizne Łaszczyńskiego/Graniczna - Blizne Łaszczyńskiego/Warszawska - Górczewska - METRO BEMOWO|METRO BEMOWO - Blizne Łaszczyńskiego/Przejazd - Blizne Łaszczyńskiego/Łaszczyńskiego - Dobrzańskiego „Hubala” - Blizne Jasińskiego/Dobrzańskiego „Hubala” - Latchorzew/Dobrzańskiego „Hubala” - Stare Babice/Dobrzańskiego „Hubala” - Stare Babice/Rynek - Stare Babice/Warszawska - Zielonki/Warszawska - Zielonki/Sportowa - Lipków/Paschalisa-Jakubowicza - Lipków/Akacjowa - Koczargi Stare/Akacjowa - Koczargi Stare/Klonowa - Wojcieszyn/Trakt Królewski - Wojcieszyn/Warszawska - Wierzbin/Warszawska - Borzęcin Duży/Warszawska - Borzęcin Duży/Spacerowa - Stanisławów/Spacerowa - Mariew/Spacerowa - Mariew/Wólczyńska - Wólka/Topolowa - Wiktorów/Topolowa - Wyględy/Topolowa - Zaborów/Stołeczna - ZABORÓW ZABORÓW-SZKOŁA",3
6_730,2,"730","","BRZEZINY BRZEZINY - Brzeziny/Wspólna - Duchnów/Wspólna - Stefanówka/Żurawia - Wiązowna/Lubelska - Góraszka/Przelotowa - Góraszka/Lubelska - Majdan/Piękna - Majdan/Lubelska - Zakręt/Lubelska - Lubelska - Trakt Brzeski - Czecha - Płowiecka - Grochowska - WIATRACZNA|WIATRACZNA - Płowiecka - Czecha - Trakt Brzeski - Lubelska - Zakręt/Lubelska - Majdan/Lubelska - Majdan/Klubowa - Góraszka/Lubelska - Góraszka/Przelotowa - Wiązowna/Lubelska - Stefanówka/Żurawia - Duchnów/Wspólna - Brzeziny/Wspólna - BRZEZINY BRZEZINY",3
6_731,2,"731","","LEGIONOWO OS. MŁODYCH - Legionowo/pętla os. Młodych - Legionowo/Suwalna - Legionowo/al. Legionów - Legionowo/Piaskowa - Legionowo/Zegrzyńska - Legionowo/Warszawska - Legionowo/Sowińskiego - Legionowo/Piłsudskiego - Legionowo/Sobieskiego - Legionowo/Warszawska - Jabłonna/Zegrzyńska - Jabłonna/Akademijna - Jabłonna/Przylesie - Jabłonna/Marmurowa - Dębowa - Modlińska - ŻERAŃ FSO|LEGIONOWO STAROSTWO POWIATOWE - Legionowo/Szarych Szeregów - Legionowo/pętla os. Młodych - Legionowo/Suwalna - Legionowo/al. Legionów - Legionowo/Piaskowa - Legionowo/Zegrzyńska - Legionowo/Warszawska - Legionowo/Sowińskiego - Legionowo/Piłsudskiego - Legionowo/Sobieskiego - Legionowo/Warszawska - Jabłonna/Zegrzyńska - Jabłonna/Akademijna - Jabłonna/Przylesie - Jabłonna/Marmurowa - Dębowa - Modlińska - ŻERAŃ FSO|ŻERAŃ FSO - Marmurowa - Jabłonna/Marmurowa - Jabłonna/Politechniczna - Jabłonna/Akademijna - Jabłonna/Zegrzyńska - Legionowo/Sobieskiego - Legionowo/Piłsudskiego - Legionowo/Sowińskiego - Legionowo/Warszawska - Legionowo/Zegrzyńska - Legionowo/Piaskowa - Legionowo/al. Legionów - Legionowo/Suwalna - Legionowo/Szarych Szeregów - LEGIONOWO STAROSTWO POWIATOWE|ŻERAŃ FSO - Modlińska - Marmurowa - Jabłonna/Marmurowa - Jabłonna/Politechniczna - Jabłonna/Akademijna - Jabłonna/Zegrzyńska - Legionowo/Sobieskiego - Legionowo/Piłsudskiego - Legionowo/Sowińskiego - Legionowo/Warszawska - Legionowo/Zegrzyńska - Legionowo/Piaskowa - Legionowo/al. Legionów - Legionowo/Suwalna - Legionowo/pętla os. Młodych - LEGIONOWO OS. MŁODYCH",3
6_733,2,"733","","MŁOCHÓW MŁOCHÓW - Młochów/Mazowiecka - Młochów/al. Kasztanowa - Stara Wieś/Grodziska - Rusiec/al. Katowicka - Nadarzyn/Mszczonowska - Nadarzyn/Graniczna - Nadarzyn/Mszczonowska - Nadarzyn/Kościelna - al. Krakowska - P+R AL. KRAKOWSKA|P+R AL. KRAKOWSKA - al. Polskiej Organizacji Wojskowej - Nadarzyn/Warszawska - Nadarzyn/Mszczonowska - Nadarzyn/Graniczna - Nadarzyn/Mszczonowska - Rusiec/al. Katowicka - Stara Wieś/Grodziska - Młochów/al. Katowicka - Urzut/al. Katowicka - Urzut/Promyka - Kostowiec/Przemysłowa - Rozalin/Przemysłowa - Rozalin/Młochowska - Młochów/Mazowiecka - MŁOCHÓW MŁOCHÓW",3
6_735,2,"735","","ZEGRZE PŁD. ZEGRZE PŁD. - Zegrze Płd./parking - Zegrze Płd./Warszawska - Nieporęt/Zegrzyńska - Nieporęt/Jana Kazimierza - Stanisławów Pierwszy/Jana Kazimierza - Rembelszczyzna/Jana Kazimierza - Płochocińska - Modlińska - al. Armii Krajowej - Słowackiego - Włościańska - METRO MARYMONT|METRO MARYMONT - al. Armii Krajowej - Modlińska - Płochocińska - Rembelszczyzna/Jana Kazimierza - Stanisławów Pierwszy/Jana Kazimierza - Nieporęt/Jana Kazimierza - Nieporęt/Zegrzyńska - Zegrze Płd./Warszawska - Zegrze Płd./parking - ZEGRZE PŁD. ZEGRZE PŁD.",3
6_736,2,"736","","LEGIONOWO MICKIEWICZA - Legionowo/pętla Mickiewicza - Legionowo/Sowińskiego - Legionowo/Piłsudskiego - Legionowo/Kościuszki - Legionowo/Słowackiego - Legionowo/Zegrzyńska - Legionowo/Strużańska - Legionowo/Polna - Legionowo/Słoneczna - Legionowo/gen. Roi - Józefów k. Legionowa/Strużańska - Kąty Węgierskie/Strużańska - Rembelszczyzna/Jana Kazimierza - Płochocińska - Modlińska - ŻERAŃ FSO|ŻERAŃ FSO - Płochocińska - Rembelszczyzna/Jana Kazimierza - Rembelszczyzna/Strużańska - Kąty Węgierskie/Strużańska - Józefów k. Legionowa/Strużańska - Legionowo/gen. Roi - Legionowo/Słowackiego - Legionowo/Polna - Legionowo/Strużańska - Legionowo/Zegrzyńska - Legionowo/Jagiellońska - Legionowo/Słowackiego - Legionowo/Kościuszki - Legionowo/Piłsudskiego - Legionowo/Sowińskiego - Legionowo/pętla Mickiewicza - LEGIONOWO MICKIEWICZA",3
6_737,2,"737","","ANTONINÓW CM. POŁUDNIOWY-BRAMA PŁD. - Antoninów/droga wzdłuż Cmentarza Południowego - Kuleszówka/Masztowa - Władysławów/Wojska Polskiego - Wilcza Góra/Żwirowa - Bobrowiec/Mazowiecka - Kolonia Lesznowola/Postępu - Kolonia Lesznowola/Słoneczna - Lesznowola/Szkolna - Nowa Wola/Krasickiego - Nowa Wola/Postępu - Zgorzała/Postępu - Zgorzała/Karczunkowska - Karczunkowska - Puławska - Płaskowickiej - Roentgena - Pileckiego - Herbsta - al. KEN - Beli Bartóka - al. Rodowicza „Anody” - URSYNÓW PŁN.|URSYNÓW PŁN. - Beli Bartóka - al. KEN - Herbsta - Roentgena - Płaskowickiej - Puławska - Karczunkowska - Zgorzała/Postępu - Nowa Wola/Postępu - Nowa Wola/Krasickiego - Lesznowola/Słoneczna - Kolonia Lesznowola/Postępu - Kolonia Lesznowola/Mazowiecka - Bobrowiec/Żwirowa - Wilcza Góra/Żwirowa - Władysławów/Wojska Polskiego - Kuleszówka/Masztowa - Antoninów/droga wzdłuż Cmentarza Południowego - ANTONINÓW CM. POŁUDNIOWY-BRAMA PŁD.",3
6_738,2,"738","","RADZYMIN P+R RADZYMIN - Radzymin/Słowackiego - Radzymin/Konstytucji 3 Maja - Radzymin/Norwida - Radzymin/al. Jana Pawła II - Cegielnia/al. Jana Pawła II - Słupno/al. Jana Pawła II - Nadma/al. Jana Pawła II - Marki/al. Piłsudskiego - Ząbki/Radzymińska - Radzymińska - Trocka - METRO TROCKA|METRO TROCKA - Radzymińska - Ząbki/Radzymińska - Marki/al. Piłsudskiego - Nadma/al. Jana Pawła II - Słupno/al. Jana Pawła II - Cegielnia/al. Jana Pawła II - Radzymin/al. Jana Pawła II - Radzymin/Norwida - Radzymin/Konstytucji 3 Maja - Radzymin/Słowackiego - RADZYMIN P+R RADZYMIN",3
6_739,2,"739","","PIASECZNO JULIANOWSKA-CMENTARZ - Piaseczno/Julianowska - Julianów/Julianowska - Józefosław/Kameralna - Józefosław/Wilanowska - Józefosław/Geodetów - Mysiadło/Puławska - Puławska - al. Wilanowska - METRO WILANOWSKA|METRO WILANOWSKA - Puławska - Mysiadło/Geodetów - Józefosław/Geodetów - Józefosław/Wilanowska - Józefosław/Kameralna - Julianów/Julianowska - Piaseczno/Julianowska - PIASECZNO JULIANOWSKA-CMENTARZ",3
6_742,2,"742","","GÓRA KALWARIA RYNEK - Góra Kalwaria/3 Maja - Góra Kalwaria/Wyszyńskiego - Moczydłów/droga wojewódzka nr 724 - Wólka Załęska/Wilanowska - Brześce/Wilanowska - Kawęczyn/Wilanowska - Turowice/Wilanowska - Słomczyn/Wilanowska - Konstancin-Jeziorna/Wilanowska - Konstancin-Jeziorna/Warszawska - Drewny - Korbońskiego - Relaksowa - Wąwozowa - al. KEN - METRO KABATY|METRO KABATY - Wąwozowa - Rosoła - Rosnowskiego - Korbońskiego - Drewny - Konstancin-Jeziorna/Warszawska - Konstancin-Jeziorna/Wilanowska - Słomczyn/Wilanowska - Turowice/Wilanowska - Kawęczyn/Wilanowska - Brześce/Wilanowska - Wólka Załęska/Wilanowska - Moczydłów/droga wojewódzka nr 724 - Góra Kalwaria/Wyszyńskiego - Góra Kalwaria/Piłsudskiego - Góra Kalwaria/3 Maja - GÓRA KALWARIA RYNEK",3
6_743,2,"743","","WOLICA WOLICA K. PŁOCHOCINA - Wolica/Fabryczna - Płochocin/Warszawska - Święcice/Warszawska - Święcice/Zaborowska - Pilaszków/Nowowiejska - Myszczyn/Nowowiejska - Pogroszew Kolonia/Nowowiejska - Pogroszew/Nowowiejska - Umiastów/Umiastowska - Kaputy/Sochaczewska - Strzykuły/Poniatowskiego - Kaputy/Poniatowskiego - Ożarów Mazowiecki/Poniatowskiego - Ożarów Mazowiecki/Poznańska - Ożarów Mazowiecki/Strzykulska - Piotrkówek Mały/Strzykulska - Strzykuły/Sochaczewska - Wieruchów/Sochaczewska - Macierzysz/Sochaczewska - Macierzysz/Szeligowska - Szeligi/Szeligowska - Szeligowska - Człuchowska - Powstańców Śląskich - Górczewska - OS. GÓRCZEWSKA|OS. GÓRCZEWSKA - Powstańców Śląskich - Człuchowska - Szeligowska - Szeligi/Szeligowska - Macierzysz/Sochaczewska - Wieruchów/Sochaczewska - Strzykuły/Sochaczewska - Strzykuły/Strzykulska - Piotrkówek Mały/Strzykulska - Ożarów Mazowiecki/Strzykulska - Ożarów Mazowiecki/Poznańska - Ożarów Mazowiecki/Poniatowskiego - Kaputy/Poniatowskiego - Strzykuły/Sochaczewska - Kaputy/Sochaczewska - Umiastów/Umiastowska - Pogroszew/Nowowiejska - Pogroszew Kolonia/Nowowiejska - Pilaszków/Nowowiejska - Święcice/Zaborowska - Święcice/Poznańska - Święcice/Warszawska - Płochocin/Warszawska - Wolica/Fabryczna - WOLICA WOLICA K. PŁOCHOCINA",3
6_750,2,"750","","DĘBINA DĘBINA - Dębina/Pańska - Czosnów/Warszawska - Cząstków Mazowiecki/ - Cząstków Polski/Wiejska - Łomna/Kochanowskiego - Łomna-Las/Kochanowskiego - Pieńków/ - Dziekanów Nowy/Rolnicza - Dziekanów Polski/Rolnicza - Dziekanów Leśny/Rolnicza - Kiełpin/Rolnicza - Łomianki/Armii Poznań - Łomianki/Warszawska - Łomianki/Brukowa - Łomianki/Kolejowa - Pułkowa - al. gen. Wittek - Kasprowicza - METRO MŁOCINY|METRO MŁOCINY - al. gen. Wittek - Pułkowa - Łomianki/Warszawska - Łomianki/Armii Poznań - Kiełpin/Rolnicza - Dziekanów Leśny/Rolnicza - Dziekanów Polski/Rolnicza - Dziekanów Nowy/Rolnicza - Pieńków/ - Łomna-Las/Kochanowskiego - Łomna/Kochanowskiego - Cząstków Polski/Wiejska - Cząstków Mazowiecki/ - Czosnów/Warszawska - Dębina/Pańska - DĘBINA DĘBINA",3
6_755,2,"755","","CYBULICE DUŻE CYBULICE DUŻE - Cybulice Duże/Wspólna - Sowia Wola Folwarczna/droga wojewódzka nr 579 - Sowia Wola/Kampinoska - Sowia Wola/Spacerowa - Sowia Wola/Szkolna - Sowia Wola/Wojska Polskiego - Janów-Mikołajówka/Wojska Polskiego - Wrzosówka/Wojska Polskiego - Małocice/Wojska Polskiego - Jesionka/Wojska Polskiego - Augustówek/Prosta - Łosia Wólka/Prosta - Dobrzyń/Prosta - Czosnów/droga lokalna - Czosnów/Warszawska - Cząstków Polski/droga krajowa nr 7 - Łomna/droga krajowa nr 7 - Palmiry/droga krajowa nr 7 - Łomna-Las/droga krajowa nr 7 - Izabelin-Dziekanówek/droga krajowa nr 7 - Sadowa/Kolejowa - Dziekanów Polski/Rolnicza - Dziekanów Leśny/Rolnicza - Kiełpin/Rolnicza - Łomianki/Armii Poznań - Łomianki/Warszawska - Łomianki/Brukowa - Łomianki/Kolejowa - Pułkowa - Marymoncka - METRO SŁODOWIEC|METRO SŁODOWIEC - Żeromskiego - Sacharowa - Marymoncka - Przy Agorze - Kasprowicza - al. gen. Wittek - Pułkowa - Łomianki/Warszawska - Łomianki/Armii Poznań - Kiełpin/Rolnicza - Dziekanów Leśny/Rolnicza - Dziekanów Polski/Rolnicza - Dziekanów Polski/Podróżna - Sadowa/Kolejowa - Izabelin-Dziekanówek/droga krajowa nr 7 - Łomna-Las/droga krajowa nr 7 - Palmiry/droga krajowa nr 7 - Łomna/droga krajowa nr 7 - Cząstków Polski/droga krajowa nr 7 - Czosnów/Warszawska - Czosnów/droga lokalna - Dobrzyń/Prosta - Łosia Wólka/Prosta - Augustówek/Prosta - Jesionka/Wojska Polskiego - Małocice/Wojska Polskiego - Wrzosówka/Wojska Polskiego - Janów-Mikołajówka/Wojska Polskiego - Sowia Wola/Wojska Polskiego - Sowia Wola/Szkolna - Sowia Wola/Spacerowa - Sowia Wola/Kampinoska - Sowia Wola/droga wojewódzka nr 579 - Sowia Wola Folwarczna/droga wojewódzka nr 579 - Cybulice Duże/Wspólna - CYBULICE DUŻE CYBULICE DUŻE",3
6_809,2,"809","","PKP JEZIORKI - Karczunkowska - Zgorzała/Zgorzalska - Dawidy Bankowe/Starzyńskiego - Baletowa - Puławska - Płaskowickiej - Roentgena - Pileckiego - Herbsta - al. KEN - URSYNÓW PŁD.|URSYNÓW PŁD. - Herbsta - Roentgena - Płaskowickiej - Puławska - Baletowa - Dawidy Bankowe/Starzyńskiego - Zgorzała/Karczunkowska - Karczunkowska - PKP JEZIORKI",3
6_815,2,"815","","PODOLSZYN NOWY PODOLSZYN - Podolszyn Nowy/Długa - Łady/Długa - Dawidy Bankowe/Długa - Dawidy/Długa - Dawidy/Warszawska - Baletowa - Puławska - Płaskowickiej - Roentgena - Pileckiego - Herbsta - al. KEN - URSYNÓW PŁD.|URSYNÓW PŁD. - Herbsta - Roentgena - Płaskowickiej - Puławska - Baletowa - Dawidy/Warszawska - Dawidy/Długa - Dawidy Bankowe/Długa - Łady/Długa - Podolszyn Nowy/Długa - PODOLSZYN NOWY PODOLSZYN",3
6_817,2,"817","","PRUSZKÓW OS. STASZICA /PĘTLA - Pruszków/al. Wojska Polskiego - Pruszków/Plantowa - Pruszków/Powstańców - Pruszków/al. Wojska Polskiego - Pruszków/Al. Jerozolimskie - Piastów/Al. Jerozolimskie - Opacz-Kolonia/Al. Jerozolimskie - Al. Jerozolimskie - GRZYMAŁY-SOKOŁOWSKIEGO|DW. ZACHODNI - Opacz-Kolonia/Al. Jerozolimskie - Piastów/Al. Jerozolimskie - Pruszków/Al. Jerozolimskie - Pruszków/al. Wojska Polskiego - Pruszków/Powstańców - Pruszków/Plantowa - Pruszków/al. Wojska Polskiego - PRUSZKÓW OS. STASZICA /PĘTLA",3
6_900,2,"900","","WINNICA - Światowida - Prząśniczek - Przylesie - Czajki - CHLUBNA|CHLUBNA - Przylesie - Modlińska - Światowida - WINNICA",3
7_A1,5,"A1","","WKD GRODZISK MAZOWIECKI RADOŃSKA - WKD/ - Opacz-Kolonia/ - WARSZAWA ŚRÓDMIEŚCIE WKD|WARSZAWA ŚRÓDMIEŚCIE WKD - WKD/ - WKD GRODZISK MAZOWIECKI RADOŃSKA",2
7_A12,5,"A12","","WARSZAWA ŚRÓDMIEŚCIE WKD - Opacz-Kolonia/ - WKD/ - WKD MILANÓWEK GRUDÓW",2
7_E-1,2,"E-1","","METRO STADION NARODOWY - Sokola - Wał Miedzeszyński - Saska - Bora-Komorowskiego - GOCŁAW|GOCŁAW - Egipska - al. Stanów Zjednoczonych - Wał Miedzeszyński - Sokola - METRO STADION NARODOWY",3
7_E-2,2,"E-2","","METRO RATUSZ ARSENAŁ - al. „Solidarności” - pl. Bankowy - Krakowskie Przedmieście - Nowy Świat - Al. Ujazdowskie - Belwederska - Sobieskiego - al. Wilanowska - Przyczółkowa - WILANÓW|WILANÓW - al. Wilanowska - Sobieskiego - Belwederska - Al. Ujazdowskie - pl. Trzech Krzyży - Nowy Świat - Krakowskie Przedmieście - al. „Solidarności” - METRO RATUSZ ARSENAŁ",3
7_L-1,2,"L-1","","PIASECZNO PKP PIASECZNO - Piaseczno/Towarowa - Piaseczno/Dworcowa - Piaseczno/Jana Pawła II - Piaseczno/Orężna - Łoziska/Leśna - Jazgarzewszczyzna/Leśna - Kolonia Lesznowola/Mazowiecka - Bobrowiec/Żwirowa - Wilcza Góra/Żwirowa - Władysławów/Wojska Polskiego - Kuleszówka/Złotych Piasków - Antoninów/Złotych Piasków - Antoninów/droga lokalna - Antoninów/droga wzdłuż Cmentarza Południowego - Stefanowo/droga wzdłuż Cmentarza Południowego - Łazy/Lokalna - Łazy/ks. Słojewskiego - Magdalenka/ks. Słojewskiego - Magdalenka/Lipowa - Magdalenka/Słoneczna - Lesznowola/Słoneczna - Lesznowola/Gminna - Lesznowola/Jedności - Janczewice/Jedności - Falenty/al. Hrabska - Janki/pl. Szwedzki - JANKI PL. SZWEDZKI|JANKI PL. SZWEDZKI - Janki/Mszczonowska - Janczewice/Jedności - Lesznowola/Jedności - Lesznowola/Słoneczna - Lesznowola/Gminna - Lesznowola/Słoneczna - Magdalenka/Lipowa - Magdalenka/ks. Słojewskiego - Łazy/ks. Słojewskiego - Łazy/Wirażowa - Stefanowo/droga wzdłuż Cmentarza Południowego - Antoninów/droga wzdłuż Cmentarza Południowego - Antoninów/Radomska - Antoninów/droga lokalna - Antoninów/Złotych Piasków - Kuleszówka/Masztowa - Władysławów/Wojska Polskiego - Wilcza Góra/Żwirowa - Bobrowiec/Mazowiecka - Kolonia Lesznowola/Leśna - Jazgarzewszczyzna/Leśna - Łoziska/Leśna - Piaseczno/Orężna - Piaseczno/Jana Pawła II - Piaseczno/Dworcowa - Piaseczno/Towarowa - PIASECZNO PKP PIASECZNO",3
7_L10,2,"L10","","LEGIONOWO PKP LEGIONOWO - Legionowo/centrum komunikacyjne - Legionowo/Piłsudskiego - Legionowo/Sobieskiego - Legionowo/Krakowska - Legionowo/al. Legionów - Legionowo/Suwalna - Legionowo/Szarych Szeregów - Łajski/Fabryczna - Łajski/Kościelna - Wieliszew/Kościelna - Wieliszew/Modlińska - Wieliszew/Niepodległości - Wieliszew/por. Przedpełskiego - Komornica/Wspólna - Poddębie/Nasielska - Komornica/Nasielska - KOMORNICA KOMORNICA-SZKOŁA|KOMORNICA KOMORNICA-SZKOŁA - Poddębie/Nasielska - Komornica/Wspólna - Wieliszew/por. Przedpełskiego - Wieliszew/Niepodległości - Wieliszew/Słoneczna - Wieliszew/Modlińska - Wieliszew/Kościelna - Łajski/Kościelna - Łajski/Fabryczna - Legionowo/Szarych Szeregów - Legionowo/pętla os. Młodych - Legionowo/Suwalna - Legionowo/al. Legionów - Legionowo/al. Róż - Legionowo/Sobieskiego - Legionowo/Piłsudskiego - Legionowo/Jagiellońska - Legionowo/Słowackiego - Legionowo/centrum komunikacyjne - LEGIONOWO PKP LEGIONOWO",3
7_L11,2,"L11","","LEGIONOWO PKP LEGIONOWO - Legionowo/Piłsudskiego - Legionowo/Sowińskiego - Legionowo/Warszawska - Legionowo/Zegrzyńska - Michałów-Reginów/Warszawska - Michałów-Reginów/Nowodworska - Łajski/Kościelna - Wieliszew/Kościelna - Wieliszew/Modlińska - Wieliszew/Niepodległości - Wieliszew/por. Przedpełskiego - Komornica/Wspólna - Poniatów/Nowodworska - Skrzeszew/Kościelna - Skrzeszew/Nowodworska - Kałuszyn/Nowodworska - Olszewnica Stara/Warszawska - Olszewnica Stara/skwer 11 Listopada - Olszewnica Stara/Nowodworska - Olszewnica Nowa/Nowodworska - Krubin/Nowodworska - Janówek Pierwszy/Nowodworska - Góra/Nowodworska - Okunin/Okunin - Nowy Dwór Mazowiecki/Bohaterów Modlina - Nowy Dwór Mazowiecki/Warszawska - Nowy Dwór Mazowiecki/Sawy - NOWY DWÓR MAZOWIECKI URZĄD MIASTA|NOWY DWÓR MAZOWIECKI URZĄD MIASTA - Nowy Dwór Mazowiecki/Warszawska - Nowy Dwór Mazowiecki/Modlińska - Nowy Dwór Mazowiecki/Bohaterów Modlina - Okunin/Okunin - Góra/Nowodworska - Janówek Pierwszy/Nowodworska - Krubin/Nowodworska - Olszewnica Nowa/Nowodworska - Olszewnica Stara/Warszawska - Olszewnica Stara/skwer 11 Listopada - Olszewnica Stara/Nowodworska - Kałuszyn/Nowodworska - Skrzeszew/Szkolna - Skrzeszew/Kościelna - Poniatów/Nasielska - Komornica/Wspólna - Wieliszew/por. Przedpełskiego - Wieliszew/Niepodległości - Wieliszew/Słoneczna - Wieliszew/Modlińska - Wieliszew/Kościelna - Łajski/Kościelna - Łajski/Nowodworska - Michałów-Reginów/Nowodworska - Michałów-Reginów/Warszawska - Legionowo/Zegrzyńska - Legionowo/Warszawska - Legionowo/Sowińskiego - Legionowo/Piłsudskiego - Legionowo/Jagiellońska - Legionowo/Słowackiego - Legionowo/centrum komunikacyjne - LEGIONOWO PKP LEGIONOWO",3
7_L12,2,"L12","","PIASECZNO URZĄD MIASTA - Piaseczno/droga lokalna - Piaseczno/Puławska - Piaseczno/Kościuszki - Piaseczno/Sienkiewicza - Piaseczno/al. Polskiego Państwa Podziemnego - Piaseczno/Pod Bateriami - Gołków/Gołkowska - Gołków/Zielona - Głosków/Radnych - Głosków/Millenium - Baszkówka/Sadowa - Baszkówka/Ogrodowa - Wólka Pracka/Ogrodowa - Złotokłos/Piaseczyńska - Złotokłos/3 Maja - Henryków-Urocze/Społeczna - HENRYKÓW-UROCZE HENRYKÓW-UROCZE|HENRYKÓW-UROCZE HENRYKÓW-UROCZE - Złotokłos/3 Maja - Złotokłos/Piaseczyńska - Wólka Pracka/Ogrodowa - Baszkówka/Sadowa - Głosków/Millenium - Głosków/Radnych - Gołków/Gołkowska - Piaseczno/Pod Bateriami - Piaseczno/al. Polskiego Państwa Podziemnego - Piaseczno/Sienkiewicza - Piaseczno/Wojska Polskiego - Piaseczno/Jana Pawła II - Piaseczno/Zgoda - PIASECZNO ZGODA",3
7_L13,2,"L13","","PIASECZNO URZĄD MIASTA - Piaseczno/droga lokalna - Piaseczno/Puławska - Piaseczno/Kościuszki - Piaseczno/Sienkiewicza - Piaseczno/al. Polskiego Państwa Podziemnego - Piaseczno/Pod Bateriami - Jazgarzew/Główna - Jesówka/Źródlana - Zalesie Górne/Pionierów - Zalesie Górne/Wiekowej Sosny - Zalesie Górne/Młodych Wilcząt - ZALESIE GÓRNE PKP ZALESIE GÓRNE|ZALESIE GÓRNE PKP ZALESIE GÓRNE - Zalesie Górne/Pionierów - Jesówka/Źródlana - Wólka Kozodawska/Źródlana - Jazgarzew/Główna - Piaseczno/Pod Bateriami - Piaseczno/al. Polskiego Państwa Podziemnego - Piaseczno/Sienkiewicza - Piaseczno/Wojska Polskiego - Piaseczno/Jana Pawła II - Piaseczno/Zgoda - PIASECZNO ZGODA",3
7_L14,2,"L14","","GASSY GASSY-PĘTLA - Gassy/droga wojewódzka nr 712 - Czernidła/droga wojewódzka nr 712 - Łęg/droga wojewódzka nr 712 - Habdzin/droga wojewódzka nr 712 - Opacz/droga wojewódzka nr 721 - Ciszyca/droga wojewódzka nr 721 - Opacz/droga wojewódzka nr 721 - Habdzin/droga wojewódzka nr 721 - Konstancin-Jeziorna/al. Wojska Polskiego - Konstancin-Jeziorna/Warszawska - Konstancin-Jeziorna/Mirkowska - Konstancin-Jeziorna/Bielawska - Bielawa/Powsińska - Bielawa/Wspólna - BIELAWA BIELAWA-PĘTLA|BIELAWA BIELAWA-PĘTLA - Bielawa/Powsińska - Konstancin-Jeziorna/Bielawska - Konstancin-Jeziorna/Warszawska - Konstancin-Jeziorna/al. Wojska Polskiego - Habdzin/droga wojewódzka nr 721 - Opacz/droga wojewódzka nr 721 - Ciszyca/droga wojewódzka nr 721 - Opacz/droga wojewódzka nr 721 - Habdzin/droga wojewódzka nr 712 - Łęg/droga wojewódzka nr 712 - Czernidła/droga wojewódzka nr 712 - Gassy/droga wojewódzka nr 712 - GASSY GASSY-PĘTLA",3
